"Gene","logFC_mouse","AveExpr","t","PValue","FDR","B","padj","negLog10P","Classification"
"Ccdc14",-1.10574535313066,3.37067061673823,-3.71494283174427,0.00505047681357527,0.025238289713978,-2.15415832827459,0.025238289713978,1.59794007862554,"DOWN"
"Ankrd55",4.31349398372173,1.68861206247713,3.4806117940115,0.00723672568642436,0.0315549434963244,-2.15444287526921,0.0315549434963244,1.50093259315539,"UP"
"Pipox",3.02895612872001,1.12060806662643,3.46668137662648,0.00739470830929773,0.0320221206499977,-2.15559966032094,0.0320221206499977,1.49454991051493,"UP"
"Spire1",1.22572044969411,7.05959758760002,3.79366611821997,0.00448272584667415,0.0235091473299709,-2.15563052073485,0.0235091473299709,1.62876312232568,"UP"
"Zmym3",-1.50568956855801,6.2023538787393,-3.8436757229064,0.00415746703078172,0.0224236073186339,-2.1562542841415,0.0224236073186339,1.64929452052977,"DOWN"
"Hoxaas2",-6.36774740857873,-1.42722147537086,-3.5816285352685,0.00619206808959381,0.0287749046516418,-2.15673803276776,0.0287749046516418,1.54098610677148,"DOWN"
"Pde4dip",1.38059526159819,7.18939550788797,3.7878600976705,0.00452219830068076,0.0236469006533975,-2.15766835101561,0.0236469006533975,1.62622577320666,"UP"
"Gm10115",2.09662851302603,2.26636740731323,3.54214111932545,0.00658017633081829,0.0297297790152698,-2.15848461393014,0.0297297790152698,1.5268083189419,"UP"
"Snap29",1.46984688054253,3.16328695178707,3.64641817878087,0.00560661030814111,0.0270122964801202,-2.15991244011507,0.0270122964801202,1.56843849221953,"UP"
"Spata5l1",-2.53419106532011,0.559552057007054,-3.46129785735419,0.00745672783746176,0.0321489100664884,-2.16016544850857,0.0321489100664884,1.49283374622758,"DOWN"
"Hoxa10",-6.89916843956943,-1.10321248339554,-3.55909285060871,0.00641051773215761,0.0294000864460592,-2.16090538861635,0.0294000864460592,1.53165139261535,"DOWN"
"Mcm4",-1.32249696893386,2.73090536569818,-3.65092133211039,0.00556814958622497,0.0268591136580669,-2.16188835612526,0.0268591136580669,1.57090832300617,"DOWN"
"Smg8",-1.32722336102128,2.43314298309393,-3.62141757618827,0.00582529341294353,0.0277015133204479,-2.1641850832647,0.0277015133204479,1.55749650498726,"DOWN"
"Gm47939",-6.20083473986642,-1.45256988407401,-3.57588474802666,0.00624699086071856,0.0289257652112287,-2.16471829339248,0.0289257652112287,1.53871514326236,"DOWN"
"Cyp2c29",-7.01156502769974,-1.07324543204307,-3.55380811669517,0.00646290987976366,0.0294893135963395,-2.16501012141617,0.0294893135963395,1.53033533612204,"DOWN"
"Dnajc18",1.08366589046086,5.29097217052127,3.79055928617092,0.00450380218829637,0.0235966437147543,-2.1656494864825,0.0235966437147543,1.62714976481886,"UP"
"Fam171a1",1.10307713787587,5.81566213550797,3.79738272512305,0.00445764997286392,0.0234463077554422,-2.16580901852025,0.0234463077554422,1.62992553877786,"UP"
"Emp2",1.84843226569886,2.03820227250231,3.5215233043557,0.00679291257403603,0.0302583597221891,-2.16583316002688,0.0302583597221891,1.5191546183786,"UP"
"Grik2",1.47122236913486,8.85419884927735,3.73393882647237,0.00490684994108809,0.0247507961347655,-2.1659282138506,0.0247507961347655,1.6064108269779,"UP"
"C78283",-6.90678358362302,-1.18631627526227,-3.55889429884652,0.00641247804703148,0.0294007101581677,-2.166092107793,0.0294007101581677,1.53164217931408,"DOWN"
"Otud7a",2.25014007012815,7.78795196423056,3.75295959224468,0.00476735529557055,0.0243520437221601,-2.16642471787667,0.0243520437221601,1.61346458516758,"UP"
"Atg14",1.0767831627208,4.10079757838714,3.72502864712456,0.00497367376519092,0.0249615129977601,-2.16769292083977,0.0249615129977601,1.6027290942034,"UP"
"Sh3bp1",-1.03786606145716,4.62957231644355,-3.79614585338758,0.00446597859214407,0.0234824505680241,-2.16790511570304,0.0234824505680241,1.62925658320652,"DOWN"
"Stmn2",2.22239197873397,3.83492104936796,3.68831576643945,0.00525932373105307,0.0259361264533817,-2.16837468853903,0.0259361264533817,1.58609488505756,"UP"
"Phactr3",2.04307125979507,7.20071937315161,3.76787230447598,0.00466092361373817,0.0240743673273142,-2.16920722001845,0.0240743673273142,1.618445117282,"UP"
"Tfpi",-1.86369480592577,4.23336072694288,-3.77387397699139,0.00461880191907848,0.0239649819176371,-2.17066616167771,0.0239649819176371,1.62042289436146,"DOWN"
"Galnt14",1.30590400761698,4.24916715619509,3.73140219923914,0.0049257767420443,0.0248158387972618,-2.17164927121333,0.0248158387972618,1.60527104068163,"UP"
"Gm13261",-6.36212089214183,-1.33055918773721,-3.55983456581588,0.00640320030375509,0.0293748864489943,-2.17403533969805,0.0293748864489943,1.5320238035175,"DOWN"
"1700042O10Rik",3.58188209211774,-0.993269358894407,3.45921846338691,0.0074808288773728,0.0322011319945887,-2.17480643126,0.0322011319945887,1.49212886090162,"UP"
"B230209E15Rik",1.3116541359224,3.57516931550259,3.67484172020957,0.00536846353040597,0.0262849385892906,-2.17497893416592,0.0262849385892906,1.58029303330652,"UP"
"Fam71d",2.80667590076991,1.19898657081737,3.4543255365572,0.00753786286072965,0.0323393010732404,-2.17508717312385,0.0323393010732404,1.49026937043194,"UP"
"Tbc1d2",1.75242899303254,2.52779878256282,3.56008124352245,0.00640076864047293,0.0293720920870905,-2.17532593066066,0.0293720920870905,1.53206511886636,"UP"
"Gm6871",-7.08917466769635,-1.05590093594633,-3.54355901340563,0.00656580621083482,0.0296814959028931,-2.17541063715412,0.0296814959028931,1.52751421505067,"DOWN"
"Hjurp",-1.45207909227996,7.07892020414999,-3.82145353249095,0.00429879951102786,0.0229276805037651,-2.17571689050306,0.0229276805037651,1.63963987877936,"DOWN"
"Smim4",1.11238659990161,4.46057800718326,3.74442368436735,0.00482943009812685,0.0245347407146316,-2.17633682182421,0.0245347407146316,1.61021852732235,"UP"
"Dnajc27",1.1619147859276,3.62028733025695,3.6761154461768,0.0053580447520235,0.0262622412480568,-2.17637264557066,0.0262622412480568,1.5806682135044,"UP"
"Gm42695",3.65457124711289,-0.977029160664215,3.45716997495894,0.00750465162487407,0.0322692010636261,-2.17713973402066,0.0322692010636261,1.4912117869343,"UP"
"Heatr1",-1.22418478586699,5.33131973266565,-3.81665632223351,0.00432997257062812,0.0229999465880827,-2.17739993927649,0.0229999465880827,1.6382731725271,"DOWN"
"Shd",1.38759158489491,2.93626564217815,3.61650058698993,0.0058693512265569,0.0278616978990254,-2.17907830579335,0.0278616978990254,1.55499242108834,"UP"
"4933406J09Rik",-8.26979511187293,1.37864706746354,-3.47713561628784,0.00727581384015699,0.0316825225203918,-2.18011617037722,0.0316825225203918,1.49918024775572,"DOWN"
"Katnb1",-1.0961767347907,4.09426770330221,-3.75932025619765,0.00472164828550766,0.0242415048643649,-2.18019941305091,0.0242415048643649,1.61544042353201,"DOWN"
"Gm41815",-6.96702760884125,-1.16551166235363,-3.54436517889675,0.00655765057892292,0.0296695948146889,-2.18090150964029,0.0296695948146889,1.52768838462169,"DOWN"
"Gm37184",3.5182495253635,-0.994323624541119,3.45422715703428,0.00753901427973221,0.0323393010732404,-2.18118238861128,0.0323393010732404,1.49026937043194,"UP"
"Gm16499.1",3.5182495253635,-0.994323624541119,3.45422715703428,0.00753901427973221,0.0323393010732404,-2.18118238861128,0.0323393010732404,1.49026937043194,"UP"
"Hoxd4",-6.14250461847628,-1.50875306915351,-3.56383218749135,0.00636391262064926,0.0292696392107259,-2.1817086586001,0.0292696392107259,1.53358263082062,"DOWN"
"Gm10482",-6.31170243060071,-1.46851165086434,-3.56110269873805,0.0063907098266958,0.0293474223839644,-2.18184493113481,0.0293474223839644,1.53243003729815,"DOWN"
"Gm16233",3.53604562409763,-0.968212515223575,3.45289264167427,0.00755465148144233,0.0323613744014351,-2.18245392329604,0.0323613744014351,1.48997304199537,"UP"
"Arid3c",-6.23511536124746,-1.39904896820289,-3.55618248605774,0.0064393151827082,0.0294400009885178,-2.18248371864643,0.0294400009885178,1.53106217975207,"DOWN"
"Luzp4",-6.28668108243185,-1.47752922877005,-3.56089140841545,0.00639278914978499,0.0293474223839644,-2.18269935220133,0.0293474223839644,1.53243003729815,"DOWN"
"Psmd8",-1.0599071610068,4.45318216039289,-3.77795312651474,0.00459040318848499,0.0238936300786738,-2.18325423556458,0.0238936300786738,1.62171786434083,"DOWN"
"Egflam",-1.83978291360756,5.43798516502135,-3.81724402971218,0.0043261407117535,0.0229947505641884,-2.18335574137219,0.0229947505641884,1.6383712970786,"DOWN"
"Gm17094",-6.32746020249099,-1.3431063388068,-3.55203689251857,0.00648057019617478,0.0295147053455441,-2.18337106662425,0.0295147053455441,1.52996154811763,"DOWN"
"Slc9a2",1.89639732564839,2.3519937429853,3.53836629216415,0.00661859505018753,0.0298378530409708,-2.18342279876655,0.0298378530409708,1.52523242938985,"UP"
"Gm43570",3.62332683103496,-0.917977131779158,3.45046541421493,0.00758317981660303,0.0324065737015229,-2.18480203190927,0.0324065737015229,1.48936688384537,"UP"
"Gpr139",3.62332683103496,-0.917977131779158,3.45046541421493,0.00758317981660303,0.0324065737015229,-2.18480203190927,0.0324065737015229,1.48936688384537,"UP"
"Gm40040",-6.46842764703141,-1.41222906383461,-3.55307234447702,0.00647023987663257,0.029497704625689,-2.18674768898543,0.029497704625689,1.53021177748563,"DOWN"
"Nup93",-1.08364586259022,6.37033373497316,-3.81954179620124,0.00431119369556228,0.0229455738433559,-2.18712270056277,0.0229455738433559,1.63930107661013,"DOWN"
"A330033J07Rik",3.85230652507077,-0.816367542865234,3.44707313962463,0.00762324023040618,0.0324646486861854,-2.18792055545073,0.0324646486861854,1.48858929245168,"UP"
"Cplx1",1.54121498122182,2.68932078823369,3.57968087055919,0.00621063470272085,0.028818369261329,-2.18844898922373,0.028818369261329,1.54033059815228,"UP"
"Gm26660",1.37485128450938,2.79903610000048,3.58680317226566,0.00614302287005553,0.0286295420976908,-2.18920619159395,0.0286295420976908,1.54318559805023,"UP"
"Dennd6a",1.22980563081899,6.22152338797295,3.7801743132277,0.00457501721886659,0.0238457236414146,-2.18968699904927,0.0238457236414146,1.6225894935822,"UP"
"Cadm3",1.54007318714938,3.99918425587116,3.6982995659143,0.00517996732911349,0.0256546876078651,-2.19026549072454,0.0256546876078651,1.59083326929573,"UP"
"Tmem28",3.65702806272712,-0.901245545969776,3.44595062602988,0.00763654515687575,0.032489588634691,-2.19035112067491,0.032489588634691,1.48825578741817,"UP"
"Egfr",2.3632084403143,5.59768871389316,3.75311715911223,0.00476621740219435,0.0243520437221601,-2.19057503301643,0.0243520437221601,1.61346458516758,"UP"
"Atp1b1",1.49047273401742,4.65527411110562,3.74459507449735,0.00482817534106228,0.0245347407146316,-2.19066734023724,0.0245347407146316,1.61021852732235,"UP"
"Nat8",3.56458365001158,-0.998713652641412,3.44678490870528,0.00762665425204131,0.0324646486861854,-2.19074249549405,0.0324646486861854,1.48858929245168,"UP"
"Xrcc1",-1.24009230624905,5.47995400074124,-3.81157930117054,0.00436322487624548,0.0231045833594203,-2.19140330011103,0.0231045833594203,1.63630185862488,"DOWN"
"Gm48166",-6.08761527770405,-1.51032763790777,-3.55495779411193,0.00645147391257466,0.0294538112110632,-2.19142212245012,0.0294538112110632,1.53085850118785,"DOWN"
"Gm30262",-6.85226620743972,-1.23669741557816,-3.53833561799292,0.0066189082043603,0.0298378530409708,-2.19181734920338,0.0298378530409708,1.52523242938985,"DOWN"
"Tbc1d10c",-1.54462734342609,2.31263377347429,-3.58650823368675,0.0061458072762093,0.0286342382374643,-2.19255938272905,0.0286342382374643,1.5431143660225,"DOWN"
"Wnt3",3.16389944935505,-0.0264249319629803,3.43752087694579,0.00773724255507973,0.0328313325480951,-2.1938650789158,0.0328313325480951,1.48371148990118,"UP"
"Acsl1",1.42388581964934,5.29505971721266,3.76652927256505,0.00467040498976304,0.0240967427659632,-2.19388891689157,0.0240967427659632,1.61804165843642,"UP"
"Lrig1",1.40310383425881,5.8337981810935,3.77260984210786,0.00462764042306458,0.0239958343172808,-2.19409521501414,0.0239958343172808,1.61986414537348,"UP"
"4930568A13Rik",-6.09277455886975,-1.49197725348592,-3.55091720941571,0.00649176038615772,0.0295147053455441,-2.19451720974652,0.0295147053455441,1.52996154811763,"DOWN"
"Hoxaas3",-6.09277455886975,-1.49197725348592,-3.55091720941571,0.00649176038615772,0.0295147053455441,-2.19451720974652,0.0295147053455441,1.52996154811763,"DOWN"
"Gm16083",1.64423258586577,3.37180920721188,3.64289760796376,0.0056368740829642,0.0271175709615078,-2.19501173437803,0.0271175709615078,1.5667492147039,"UP"
"Gm50223",-7.18106983986656,-1.02523078056497,-3.52397124330558,0.00676728060956023,0.0301976483632869,-2.19552375835305,0.0301976483632869,1.5200268763347,"DOWN"
"Evc",-1.41671233368281,3.51973259630414,-3.70474225885412,0.00512942962610334,0.0254984231506112,-2.1955899956341,0.0254984231506112,1.59348667596459,"DOWN"
"Zic1",1.98659017125825,4.05344255271586,3.68834012649118,0.00525912854978478,0.0259361264533817,-2.19648963663154,0.0259361264533817,1.58609488505756,"UP"
"Nme4",-1.64151786810206,1.97696099383676,-3.54891795080952,0.00651179169218987,0.0295700295608149,-2.19672065627087,0.0295700295608149,1.52914824131452,"DOWN"
"Slc30a10",1.77810461644059,3.31925034673068,3.63246529969788,0.00572756892178229,0.0274310551986459,-2.19682454239526,0.0274310551986459,1.56175748593776,"UP"
"Mlxipl",-1.22111575727201,5.55954785107405,-3.80927531672144,0.00437840411606493,0.0231579785804078,-2.19705410576411,0.0231579785804078,1.63529935209867,"DOWN"
"Akna",-1.10313417225634,4.22291738799438,-3.75644610889003,0.00474224390890572,0.0242851525871674,-2.19720671183456,0.0242851525871674,1.61465916344659,"DOWN"
"Dand5",-1.1985407535177,4.60486663541221,-3.77614050251213,0.00460299965897092,0.0239219421167286,-2.19784145165346,0.0239219421167286,1.62120356480321,"DOWN"
"Ednra",1.95739005079719,3.33998553200006,3.63576299714305,0.00569873471136838,0.0273335739905991,-2.19796007686758,0.0273335739905991,1.5633035785922,"UP"
"Cep85l",1.12096450335785,6.14409996407469,3.77702200047779,0.00459686930069391,0.0239132168011566,-2.19798334929441,0.0239132168011566,1.62136199874735,"UP"
"Pawr",-1.4664321679128,5.04293338646498,-3.79461721560719,0.0044762946235775,0.0234984159605661,-2.19860283836392,0.0234984159605661,1.62896141273983,"DOWN"
"Ccdc191",1.09580902810455,5.42047144258614,3.77203089724969,0.00463169422962949,0.023999799011763,-2.19861035531441,0.023999799011763,1.61979239530705,"UP"
"Taf4",-1.33770431269029,6.06606826294569,-3.81474151195657,0.00434248211462388,0.0230511995254541,-2.19866219670278,0.0230511995254541,1.63730647011247,"DOWN"
"Gm45323",2.23685602587184,1.54878095656169,3.45955763698504,0.00747689214365606,0.0321947712180621,-2.20021639142274,0.0321947712180621,1.49221465673698,"UP"
"Gm14139",-6.58293117872038,-1.37142628543029,-3.53792939762407,0.00662305679847526,0.0298398611585762,-2.20062312564338,0.0298398611585762,1.52520320191668,"DOWN"
"Gstt1",2.45020202849646,1.74611268070855,3.4688999981954,0.00736930692166657,0.0319601050456347,-2.20104162974929,0.0319601050456347,1.49539180192799,"UP"
"Zfp385b",-1.70799310094721,8.02133050007301,-3.7822987482719,0.00456035250175876,0.0237846734363573,-2.20245110483091,0.0237846734363573,1.62370280706778,"DOWN"
"Gm15952",1.94728309877239,2.89136277335402,3.55629007216,0.00643824822149736,0.0294400009885178,-2.2027749059403,0.0294400009885178,1.53106217975207,"UP"
"Ivd",1.46106702016398,5.71550900628491,3.76623017410389,0.00467251930650503,0.0240967427659632,-2.20278023996948,0.0240967427659632,1.61804165843642,"UP"
"Gng10",-1.11569925170496,3.38847924186508,-3.6859962602144,0.00527794351127684,0.0259961300818269,-2.20322588257864,0.0259961300818269,1.58509129853685,"DOWN"
"Mta3",1.4133727661286,6.8804242091283,3.76267617283882,0.00469772007370887,0.0241802800089084,-2.20353235593122,0.0241802800089084,1.61653867429329,"UP"
"Plp2",-1.91059645832338,1.14794315990812,-3.45813377604328,0.00749343327253683,0.0322381662093442,-2.20418457553729,0.0322381662093442,1.49162966996289,"DOWN"
"Isg20l2",-1.05761919462735,4.34811405616735,-3.75872884362842,0.00472587849662017,0.0242554961310607,-2.20433227923331,0.0242554961310607,1.61518983772403,"DOWN"
"Dcbld2",1.03185778950749,5.04381055318687,3.75994067571045,0.00471721490067973,0.0242341840418727,-2.2049978558412,0.0242341840418727,1.61557159826752,"UP"
"Cadm4",1.08758215064762,5.26940774913063,3.76502962049049,0.00468101617504519,0.0241280649694243,-2.20516077357687,0.0241280649694243,1.61747750638789,"UP"
"Gm43112",3.11296196192306,0.299198604322926,3.42712630804376,0.00786333045727424,0.0332002708015278,-2.20569380989528,0.0332002708015278,1.47885837391254,"UP"
"Rhox5",-6.03927757514619,-1.54644208703613,-3.54373634366525,0.00656401132160972,0.0296814959028931,-2.2061330179722,0.0296814959028931,1.52751421505067,"DOWN"
"Bean1",2.12106608579769,1.49725348850721,3.4547147200475,0.00753330972402493,0.0323393010732404,-2.20648127248783,0.0323393010732404,1.49026937043194,"UP"
"Zfp82",-1.55228768147394,4.18049462257705,-3.74784695507011,0.0048044333471567,0.0244639013658064,-2.20684140913993,0.0244639013658064,1.61147428292801,"DOWN"
"Gm19705",1.34163102494845,3.14928637421547,3.61401952952012,0.00589171548511344,0.0279349475604849,-2.20810395253909,0.0279349475604849,1.55385213956114,"UP"
"Tcf3",-1.47630536620688,5.77539955046283,-3.80711860356459,0.00439266378546136,0.02319389830366,-2.20819954828575,0.02319389830366,1.63462625138425,"DOWN"
"Iqch",3.19809700621786,0.631247335055381,3.4244701564379,0.00789589423330197,0.0332937346030981,-2.20864161833691,0.0332937346030981,1.47763748671333,"UP"
"Kctd1",1.28242384093057,5.64894959368238,3.7649490223524,0.00468158719033196,0.0241280649694243,-2.20889871905697,0.0241280649694243,1.61747750638789,"UP"
"Fsd1l",1.10411631961052,5.71913927527593,3.76769058704351,0.00466220528844301,0.0240743673273142,-2.21084535374475,0.0240743673273142,1.618445117282,"UP"
"Rhox3g",-6.34003515170357,-1.31894138228614,-3.52553641280964,0.00675094527427204,0.0301814409710191,-2.21091894999902,0.0301814409710191,1.52026002927803,"DOWN"
"Olfr1192-ps1",-7.22435141941308,-1.0304204709725,-3.50799310804996,0.00693643743760067,0.030661158443833,-2.21369782881746,0.030661158443833,1.51341144060167,"DOWN"
"Lsamp",2.4241619384755,10.9791428042252,3.6089620922854,0.00593758179559737,0.0281028100492943,-2.21379205449932,0.0281028100492943,1.55125025205627,"UP"
